    32404063000280111011240611173578NF 10010000000000000000025.3900000000025.3900000000004.8200000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000025.39100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011290611173579NF 10010000000000000000027.3800000000027.3800000000005.2000000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000027.38100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011200711173580NF 10010000000000000000031.2800000000031.2800000000005.9400000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000031.28100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011060811173581NF 10010000000000000000029.0300000000029.0300000000005.5200000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000029.03100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011120811173582NF 10010000000000000000023.9200000000023.9200000000004.5400000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000023.92100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011120811173583NF 10010000000000000000031.3700000000031.3700000000005.9600000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000031.37100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011230811173584NF 10010000000000000000033.3600000000033.3600000000006.3400000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000033.36100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011240811173585NF 10010000000000000000033.8700000000033.8700000000006.4400000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000033.87100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011010911173586NF 10010000000000000000025.0700000000025.0700000000004.7600000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000025.07100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011060911173587NF 10010000000000000000030.2400000000030.2400000000005.7500000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000030.24100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011130911173589NF 10010000000000000000030.6200000000030.6200000000005.8200000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000030.62100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011210911173591NF 10010000000000000000023.1900000000023.1900000000004.4100000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000023.19100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    38646188000112031011280911005037NF 10010000000000000000382.5000000000000.0000000000000.0000000000000.0000000001336.5000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001336.50100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            153.652.734-0000  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    38646188000112031011280911005037NF 10020000000000000000954.0000000000000.0000000000000.0000000000000.0000000001336.5000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001336.50100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            153.652.734-0000  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    41921149000190031011031011007424NF 10010000000000000006201.6000000000000.0000000000000.0000000000000.0000000006201.6000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000006201.60100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.799.089-0055  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    44463156001237031011290911693231NF 10010000000000000000256.3400000000000.0000000000000.0000000000000.0000000000284.2900000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000284.29100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            78.058.59-5       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000027.950000000      00000000000.0000000000000.0000000000000.00
    44463156001237031011300911693744NF 10010000000000000000234.2000000000000.0000000000000.0000000000000.0000000000406.6000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000406.60100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            78.058.59-5       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000172.400000000      00000000000.0000000000000.0000000000000.00
    44734671000151031011270911521975NF 10010000000000000000551.0300000000000.0000000000000.0000000000000.0000000000642.6500000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000642.65100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            374.007.758.117   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000091.620000000      00000000000.0000000000000.0000000000000.00
    44734671000151061011290911523570NF 10010000000000000012422.0200000000000.0000000000000.0000000000000.0000000014107.1400000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000014107.14100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            374.007.758.117   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000001685.120000000      00000000000.0000000000000.0000000000000.00
    45453214002600051011031011704942NF 10010000000000000000296.1700000000000.0000000000000.0000000000000.0000000000302.5700000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000302.57100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.891.95-1       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000006.400000000      00000000000.0000000000000.0000000000000.00
    45453214002600061011041011705960NF 10010000000000000001799.8800000001799.8800000000341.9800000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001799.88100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.891.95-1       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000008.320000000      00000000000.0000000000000.0000000000000.00
    45453214002600061011041011705960NF 10020000000000000000083.6500000000000.0000000000000.0000000000000.0000000000091.9700000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000091.97100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.891.95-1       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000008.320000000      00000000000.0000000000000.0000000000000.00
    45453214002600061011051011709125NF 10010000000000000000674.1600000000000.0000000000000.0000000000000.0000000000747.1600000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000747.16100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.891.95-1       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000073.000000000      00000000000.0000000000000.0000000000000.00
    45453214002600131011101011715010NF 10010000000000000000274.2400000000000.0000000000000.0000000000000.0000000000301.7600000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000301.76100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.891.95-1       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000027.520000000      00000000000.0000000000000.0000000000000.00
    45453214002600131011101011715280NF 10010000000000000000532.0000000000000.0000000000000.0000000000000.0000000000568.0900000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000568.09100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.891.95-1       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000036.090000000      00000000000.0000000000000.0000000000000.00
    45453214002600131011111011717685NF 10010000000000000000028.1100000000028.1100000000005.3400000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000028.11100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.891.95-1       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000715.770000000      00000000000.0000000000000.0000000000000.00
    45453214002600131011111011717685NF 10020000000000000006737.9000000000000.0000000000000.0000000000000.0000000007453.6700000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000007453.67100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.891.95-1       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000715.770000000      00000000000.0000000000000.0000000000000.00
    45453214002600181011131011719094NF 10010000000000000000753.6800000000000.0000000000000.0000000000000.0000000000835.3000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000835.30100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.891.95-1       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000081.620000000      00000000000.0000000000000.0000000000000.00
    45453214002600181011131011719095NF 10010000000000000000934.7200000000000.0000000000000.0000000000000.0000000000982.5900000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000982.59100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.891.95-1       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000047.870000000      00000000000.0000000000000.0000000000000.00
    45453214002600181011171011724138NF 10010000000000000000334.9000000000000.0000000000000.0000000000000.0000000000342.1400000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000342.14100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.891.95-1       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000007.240000000      00000000000.0000000000000.0000000000000.00
    48396378000182051011260911048593NF 10010000000000000010455.0700000000000.0000000000000.0000000000000.0000000010455.0700000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000010455.07100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            635.269.800.113   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    48396378000182131011041011049044NF 10010000000000000002699.2000000000000.0000000000000.0000000000000.0000000002699.2000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000002699.20100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            635.269.800.113   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    48396378000182191011111011049233NF 10010000000000000001173.7600000000000.0000000000000.0000000000000.0000000001173.7600000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001173.76100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            635.269.800.113   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    55643555000143131011011011030056NF 10010000000000000002975.7000000000000.0000000000000.0000000000000.0000000002975.7000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000002975.70100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            647.130.546.110   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    58268152000150031011260911008318NF 10010000000000000000012.4800000000012.4800000000001.5000000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000001.0000000000012.48100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            111.910.802.110   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    58268152000150031011260911008318NF 10020000000000000000020.6500000000020.6500000000002.4800000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000001.6500000000020.65100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            111.910.802.110   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    58268152000150031011260911008318NF 10030000000000000000059.7800000000059.7800000000007.1700000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000004.7800000000059.78100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            111.910.802.110   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    58268152000150031011260911008318NF 10040000000000000000085.4000000000085.4000000000010.2500000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000006.8300000000085.40100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            111.910.802.110   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    58268152000150031011260911008318NF 10050000000000000000191.0000000000191.0000000000022.9200000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000015.2800000000191.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            111.910.802.110   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    60665981000703061011300911040256NF 10010000000000000008796.0000000000000.0000000000000.0000000000000.0000000008796.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000008796.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            073.71588.003-40  DF      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    60665981000703171011041011041029NF 10010000000000000006000.0000000000000.0000000000000.0000000000000.0000000006000.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000006000.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            073.71588.003-40  DF      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    60665981000703171011041011041030NF 10010000000000000005400.0000000000000.0000000000000.0000000000000.0000000005400.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000005400.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            073.71588.003-40  DF      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    61068755000112041011270911001240NF 10010000000000000001500.0000000000000.0000000000000.0000000000000.0000000001500.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001500.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            105.211.358.111   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    61068755000627041011270911009720NF 10010000000000000002320.0000000000000.0000000000000.0000000000000.0000000002320.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000002320.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            001.118.559-0030  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    61068755000627041011270911009721NF 10010000000000000002430.0000000000000.0000000000000.0000000000000.0000000002430.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000002430.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            001.118.559-0030  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    61129409000105141011141011212314NF 10010000000000000001046.4000000001046.4000000000125.57              00000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001046.40100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            112.449.045.113   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2202000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    61190096001164081011300911003096NF 10010000000000000019589.4000000000000.0000000000000.0000000000000.0000000019589.4000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000019589.40100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            582.528.978.118   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    61190096001164111011041011003138NF 10010000000000000020894.9900000000000.0000000000000.0000000000000.0000000020894.9900000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000020894.99100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            582.528.978.118   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    61190096001326101011290911003685NF 10010000000000000015071.2300000000000.0000000000000.0000000000000.0000000015071.2300000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000015071.23100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            582.529.050.117   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    61190096001326141011051011003763NF 10010000000000000009809.2200000000000.0000000000000.0000000000000.0000000009809.2200000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000009809.22100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            582.529.050.117   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    61940292001290011011011011211300NF 10010000000000000002026.0600000002026.0600000000384.95              00000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000002026.06100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            062.765.589-0101  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1202000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    61940292001290011011011011211300NF 10020000000000000011431.4200000011431.4200000000000.00                            00000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000011431.42100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            062.765.589-0101  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1202000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    61940292001290011011011011211301NF 10010000000000000002555.1300000002555.1300000000485.47              00000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000002555.13100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            062.765.589-0101  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1202000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
